period,value,updated
1996Q1,3.625828125000001,
1996Q2,3.4872950819672135,
1996Q3,3.26576923076923,
1996Q4,2.975875,
1997Q1,3.069622950819672,
1997Q2,2.9120952380952385,
1997Q3,2.7897230769230767,
1997Q4,3.194015624999999,
1998Q1,3.8335238095238098,
1998Q2,3.4499672131147556,
1998Q3,3.158092307692308,
1998Q4,2.953328125,
1999Q1,3.2371428571428567,
1999Q2,3.1854754098360663,
1999Q3,3.263892307692307,
1999Q4,3.211952380952382,
2000Q1,3.216843750000002,
2000Q2,3.275786885245901,
2000Q3,3.3260625000000004,
2000Q4,3.264650793650793,
2001Q1,3.1085,
2001Q2,3.0902131147540977,
2001Q3,2.951390625,
2001Q4,2.973671875,
2002Q1,3.1485967741935483,
2002Q2,3.226065573770492,
2002Q3,3.0224769230769235,
2002Q4,2.8702968750000006,
2003Q1,2.9107777777777786,
2003Q2,2.8320000000000007,
2003Q3,3.0952307692307683,
2003Q4,3.084125000000001,
2004Q1,3.635734375,
2004Q2,3.4584918032786875,
2004Q3,3.5478153846153853,
2004Q4,3.8822343750000012,
2005Q1,3.6845573770491806,
2005Q2,3.857126984126984,
2005Q3,3.9631384615384633,
2005Q4,4.6049999999999995,
2006Q1,5.544968750000001,
2006Q2,6.6941147540983605,
2006Q3,6.240296875000001,
2006Q4,6.566428571428573,
2007Q1,6.800296875000002,
2007Q2,6.711131147540984,
2007Q3,6.285921875,
2007Q4,6.943843749999999,
2008Q1,8.886774193548385,
2008Q2,8.71977777777778,
2008Q3,7.9233230769230785,
2008Q4,6.489375000000001,
2009Q1,8.795301587301585,
2009Q2,8.8505737704918,
2009Q3,8.952769230769233,
2009Q4,10.752546875,
2010Q1,10.86588888888889,
2010Q2,12.301770491803277,
2010Q3,12.233230769230763,
2010Q4,16.721531250000005,
2011Q1,19.860841269841266,
2011Q2,23.296516666666662,
2011Q3,24.08898461538461,
2011Q4,20.253888888888888,
2012Q1,20.757593750000005,
2012Q2,18.549349999999993,
2012Q3,18.845875,
2012Q4,20.34940625,
2013Q1,19.39645161290322,
2013Q2,15.069709677419352,
2013Q3,13.745492307692306,
2013Q4,12.865812499999999,
2014Q1,12.37214285714286,
2014Q2,11.657131147540985,
2014Q3,11.819753846153844,
2014Q4,10.41428125,
2015Q1,11.032888888888888,
2015Q2,10.696114754098366,
2015Q3,9.618107692307694,
2015Q4,9.728921875,
2016Q1,10.380774193548389,
2016Q2,11.705714285714288,
2016Q3,14.925846153846146,
2016Q4,13.83847619047619,
2017Q1,14.072375,
2017Q2,13.454426229508197,
2017Q3,12.866312500000003,
2017Q4,12.60857142857143,
2018Q1,12.057142857142859,
2018Q2,12.155161290322585,
2018Q3,11.520156249999998,
2018Q4,11.297656249999998,
2019Q1,11.960476190476195,
2019Q2,11.580491803278692,
2019Q3,13.782307692307693,
2019Q4,13.467031250000005,
2020Q1,13.175781249999998,
2020Q2,13.187377049180329,
2020Q3,18.746153846153838,
2020Q4,18.477812499999995,
2021Q1,19.043174603174595,
2021Q2,19.082622950819676,
2021Q3,17.67692307692308,
2021Q4,17.29921875,
2022Q1,17.914920634920637,
2022Q2,17.985999999999997,
2022Q3,16.333906250000002,
2022Q4,18.024285714285718,
2023Q1,18.549062499999998,
2023Q2,19.272000000000002,
2023Q3,18.613125000000004,
2023Q4,18.70142857142857,
2024Q1,18.401111111111106,
2024Q2,22.85322580645161,
2024Q3,22.648153846153843,
2024Q4,24.45890625,
2025Q1,25.313015873015885,
2025Q2,25.21180327868852,
2025Q3,29.214461538461542,
2025Q4,41.15578124999998,
2026Q1,62.52825396825396,
2026Q2,54.45704918032788,
2026Q3,46.523666666666664,
